Date/Time,Lat,Lon
4/5/2014 0:23,40.7603,-73.9759
4/5/2014 0:23,40.7222,-73.9588
4/5/2014 0:23,40.8574,-73.8873
4/5/2014 0:24,40.7399,-74.0302
4/5/2014 0:24,40.7399,-74.0302
4/5/2014 0:24,40.7655,-73.9713
4/5/2014 0:24,40.7234,-73.9912
4/5/2014 0:24,40.7701,-73.9927
4/5/2014 0:24,40.7625,-73.9859
4/5/2014 0:24,40.7373,-73.991
4/5/2014 0:24,40.7402,-74.0079
4/5/2014 0:24,40.7955,-73.9358
4/5/2014 0:24,40.7129,-73.9659
4/5/2014 0:24,40.7325,-74.0018
4/5/2014 0:24,40.7322,-73.9944
4/5/2014 0:24,40.7141,-73.9974
4/5/2014 0:24,40.7234,-73.9912
4/5/2014 0:24,40.7211,-74.0444
4/5/2014 0:24,40.7066,-74.0085
4/5/2014 0:24,40.7653,-73.9723
4/5/2014 0:24,40.7237,-73.9964
4/5/2014 0:24,40.7367,-73.9995
4/5/2014 0:25,40.7327,-74.0032
4/5/2014 0:25,40.7074,-73.9538
4/5/2014 0:25,40.7165,-73.9613
4/5/2014 0:25,40.7522,-73.9864
4/5/2014 0:25,40.7687,-73.9699
4/5/2014 0:25,40.722,-73.9963
4/5/2014 0:25,40.681,-73.9633
4/5/2014 0:25,40.7302,-73.9555
4/5/2014 0:25,40.7599,-73.9769
4/5/2014 0:25,40.7064,-74.0095
4/5/2014 0:25,40.6928,-73.959
4/5/2014 0:25,40.7364,-73.987
4/5/2014 0:25,40.7461,-74.0018
4/5/2014 0:25,40.7194,-73.9932
4/5/2014 0:25,40.7555,-73.9868
4/5/2014 0:25,40.709,-74.0135
4/5/2014 0:26,40.7871,-73.9539
4/5/2014 0:26,40.76,-73.9965
4/5/2014 0:26,40.7262,-73.9919
4/5/2014 0:26,40.7244,-73.9959
4/5/2014 0:26,40.7299,-74.0006
4/5/2014 0:26,40.722,-74.0078
4/5/2014 0:26,40.7438,-74.0084
4/5/2014 0:26,40.7608,-73.991
4/5/2014 0:26,40.7013,-73.9828
4/5/2014 0:27,40.655,-73.9583
4/5/2014 0:27,40.6938,-74.2455
4/5/2014 0:27,40.6739,-73.9568
4/5/2014 0:27,40.7285,-73.9846
4/5/2014 0:27,40.7115,-74.0079
4/5/2014 0:27,40.679,-73.9869
4/5/2014 0:27,40.7191,-74.0033
4/5/2014 0:27,40.7381,-74.0096
4/5/2014 0:27,40.7212,-73.9946
4/5/2014 0:27,40.7335,-74.0023
4/5/2014 0:27,40.7288,-73.9785
4/5/2014 0:28,40.6779,-73.9498
4/5/2014 0:28,40.7357,-74.0067
4/5/2014 0:28,40.7499,-73.9977
4/5/2014 0:28,40.686,-73.9886
