Date/Time,Lat,Lon
4/1/2014 5:18:00 AM,40.7138,-73.9773
4/1/2014 5:19:00 AM,40.7913,-73.9774
4/1/2014 5:19:00 AM,40.7828,-73.9774
4/1/2014 5:20:00 AM,40.77,-73.9552
4/1/2014 5:20:00 AM,40.7617,-73.9827
4/1/2014 5:20:00 AM,40.6784,-73.995
4/1/2014 5:20:00 AM,40.7119,-73.8377
4/1/2014 5:20:00 AM,40.7119,-73.8377
4/1/2014 5:21:00 AM,40.8111,-73.9505
4/1/2014 5:21:00 AM,40.7726,-73.9467
4/1/2014 5:22:00 AM,40.7346,-73.9833
4/1/2014 5:22:00 AM,40.7195,-74.0102
4/1/2014 5:23:00 AM,40.7325,-73.9524
4/1/2014 5:23:00 AM,40.7355,-73.9966
4/1/2014 5:23:00 AM,40.6864,-73.9474
4/1/2014 5:24:00 AM,40.6876,-73.9712
4/1/2014 5:24:00 AM,40.7798,-73.9522
4/1/2014 5:24:00 AM,40.7606,-73.9993
4/1/2014 5:24:00 AM,40.7599,-73.9964
4/1/2014 5:24:00 AM,40.7752,-73.9894
4/1/2014 5:25:00 AM,40.6863,-73.9595
4/1/2014 5:26:00 AM,40.7197,-74.0052
4/1/2014 5:26:00 AM,40.7188,-73.9862
4/1/2014 5:26:00 AM,40.7728,-73.9599
4/1/2014 5:27:00 AM,40.7505,-73.9737
4/1/2014 5:27:00 AM,40.7271,-74.0001
4/1/2014 5:28:00 AM,40.6449,-73.7823
4/1/2014 5:28:00 AM,40.7541,-73.998
4/1/2014 5:28:00 AM,40.8717,-73.8653
4/1/2014 5:28:00 AM,40.8256,-73.9444
4/1/2014 5:30:00 AM,40.6715,-73.9771
4/1/2014 5:30:00 AM,40.7333,-73.983
4/1/2014 5:31:00 AM,40.7676,-73.991
4/1/2014 5:31:00 AM,40.8126,-73.9384
4/1/2014 5:32:00 AM,40.6813,-73.9535
4/1/2014 5:32:00 AM,40.709,-73.9561
4/1/2014 5:32:00 AM,40.6714,-73.9568
4/1/2014 5:33:00 AM,40.7308,-74.0055
4/1/2014 5:33:00 AM,40.721,-74.0038
4/1/2014 5:33:00 AM,40.7592,-73.9649
4/1/2014 5:33:00 AM,40.645,-73.7818
4/1/2014 5:34:00 AM,40.7289,-73.9511
4/1/2014 5:34:00 AM,40.7586,-73.9889
4/1/2014 5:34:00 AM,40.6816,-73.962
4/1/2014 5:35:00 AM,40.7384,-73.9876
4/1/2014 5:36:00 AM,40.7178,-74.0143
4/1/2014 5:36:00 AM,40.7932,-73.9763
4/1/2014 5:36:00 AM,40.7308,-74.0052
4/1/2014 5:37:00 AM,40.7459,-73.9719
